,index,name,year,unique_words_pct,indef_words_pct,word_counts_avg,adj_pct,verb_pct,adj_verb_ratio,adj_noun_ratio,unique_verbs_pct,2_grams_avg,3_grams_avg,4_grams_avg,5_grams_avg
62,62,The secret adversary,1922,0.0951440727625,0.01742630761,15.3354170736,0.0840845052465,0.227888771308,0.368971690724,0.260209114224,0.0744657043751,2.07795542379,1.16484397026,1.0317683552,1.00726274188
63,63,The Secret of Chimneys,1925,0.0912795753352,0.0170021674519,15.8081657776,0.0806003479525,0.223494585962,0.360636691065,0.243814311523,0.0742418961311,2.10720927688,1.18250046043,1.03594046226,1.00861403118
64,64,The Seven Dials Mystery,1929,0.0926287080077,0.0189304514861,15.1818788958,0.0832623571911,0.233266762607,0.356940509915,0.252887917577,0.06975133774,2.0917093519,1.17819318947,1.03608380559,1.00896622131
65,65,The Sittaford Mystery,1931,0.0895214583553,0.0193433788442,16.0461352657,0.0821573263852,0.227359669865,0.36135400106,0.247695590973,0.0702172760996,2.14007280693,1.1910815463,1.03860285495,1.00911480092
66,66,They Came to Baghdad,1951,0.106408036024,0.0181641842743,13.348437211,0.0894544346236,0.215870992768,0.414388396868,0.276306217639,0.0798357078681,1.96285014958,1.14956277973,1.02753495259,1.00597976081
67,67,They Do It With Mirrors,1952,0.100490475647,0.0193908976845,13.7990556139,0.0853231939163,0.224372623574,0.380274529741,0.25404732254,0.0772750381291,2.00461128049,1.16531525544,1.03008048881,1.00667955368
68,68,Third Girl,1966,0.084286906653,0.0221722624593,17.307082945,0.0833131411033,0.23673370487,0.351927669737,0.254502837404,0.0591948140566,2.25073478169,1.20635333095,1.03863471111,1.00873226047
69,69,Three Act Tragedy,1935,0.0988847331991,0.0199867995735,14.1836293807,0.0835336335015,0.225464639968,0.370495495495,0.240356516657,0.0756756756757,2.04910528506,1.17747753134,1.03657830564,1.00901685537
70,70,Towards Zero,1944,0.0937621207778,0.0191402890437,15.1003310415,0.0857701777463,0.231829066748,0.369971630174,0.262029881504,0.0696151887685,2.06555663926,1.16744762955,1.03191674498,1.0070482337
71,71,Unfinished Portrait,1934,0.0953174582011,0.017612863657,14.691870715,0.0978986435971,0.227798248425,0.429760300064,0.305592598766,0.066811228975,2.06262031791,1.16217807667,1.02789046653,1.00617134884
72,72,Why Didn't They Ask Evans,1934,0.0904291033388,0.0188304950253,15.6289053184,0.0795817113197,0.234974429433,0.338682432432,0.245525621703,0.0692567567568,2.13324001432,1.19312492034,1.0465383694,1.01792649206
